Past_PatTrans_Meth_Yr_Round,Pasture,Patch,Past_Pat,Past_Pat_Yr,Past_PatTrans,Past_PatTrans_Method,SweepVac,Round,Year,StartTime,Temp,Winds,OrdinalSamplingDate,Hemipterans,Hoppers,Zoophages,Phytophage,Hymenoptera,Dipt,Aphi,Penta,Heteroptera,Past_Pat_ImageYear,Fescue,Robel,Forb,WSG,Legume,Woody,Bare,Litter,Litter_Depth,HerbProp,CropProp,TreeProp,WaterProp,ImpSurProp,Tree_kmHa,ImageYear,Herb_ha,Crop_ha,ImpSur_ha,Tree_ha,Tree_mHa,Water_ha,FireTreat,TSF,HerbExp_14-18,HerbTreat_14-18,HerbYesNo_alltime,TSH,GrazingTreat,GrazingYesNo,Cole_Ad,Lepi_Ad,Lepi_La,Cole_La,Orth,Aran
235_S1_Sweep_2016_2,235,S,235_S,235_S2_2016,235_S2,235_S1_Sweep,Sweep,2,2016,9.82,85,4,208,104,67,1,103,76,46,0,0,40,235_S_2016.17,0,3.866666667,73.53333333,1.266666667,9.6,0,27.26666667,62.2,0.383333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,10,1,1,0,32,18
235_S1_Sweep_2017_1,235,S,235_S,235_S2_2017,235_S2,235_S1_Sweep,Sweep,1,2017,10.73,80,1,175,180,99,2,178,22,26,0,0,81,235_S_2016.17,0,4.133333333,46.8,2.066666667,19.66666667,0.066666667,28.66666667,46.46666667,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,7,5,1,0,17,10
235_S1_Sweep_2017_2,235,S,235_S,235_S2_2017,235_S2,235_S1_Sweep,Sweep,2,2017,11.62,75,1,205,90,19,0,90,61,4,0,6,71,235_S_2016.17,0,4.133333333,46.8,2.066666667,19.66666667,0.066666667,28.66666667,46.46666667,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,2,0,7,0,60,6
235_S1_Vacuum_2015_1,235,S,235_S,235_S_2015,235_S1,235_S1_Vacuum,Vacuum,1,2015,11.15,75,1,180,89,87,1,88,2,38,0,0,2,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,0,1,3,1,3,7
235_S1_Vacuum_2015_2,235,S,235_S,235_S_2015,235_S1,235_S1_Vacuum,Vacuum,2,2015,12,80,1,211,97,92,1,96,23,14,0,0,5,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,1,0,2,1,4,8
235_S1_Vacuum_2016_1,235,S,235_S,235_S2_2016,235_S2,235_S1_Vacuum,Vacuum,1,2016,12.53,85,0,179,131,50,3,128,14,12,1,1,80,235_S_2016.17,0,3.866666667,73.53333333,1.266666667,9.6,0,27.26666667,62.2,0.383333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,8,2,4,0,21,10
235_S1_Vacuum_2016_2,235,S,235_S,235_S2_2016,235_S2,235_S1_Vacuum,Vacuum,2,2016,9.82,85,4,208,36,20,1,35,11,6,0,0,16,235_S_2016.17,0,3.866666667,73.53333333,1.266666667,9.6,0,27.26666667,62.2,0.383333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,SnS,Yes,0.5,SLS,Yes,4,0,1,0,5,4
235_S1_Vacuum_2017_1,235,S,235_S,235_S2_2017,235_S2,235_S1_Vacuum,Vacuum,1,2017,10.73,80,1,175,59,31,0,59,18,33,1,1,30,235_S_2016.17,0,4.133333333,46.8,2.066666667,19.66666667,0.066666667,28.66666667,46.46666667,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,9,1,0,0,33,19
235_S1_Vacuum_2017_2,235,S,235_S,235_S2_2017,235_S2,235_S1_Vacuum,Vacuum,2,2017,11.62,75,1,205,17,8,1,16,0,0,0,0,9,235_S_2016.17,0,4.133333333,46.8,2.066666667,19.66666667,0.066666667,28.66666667,46.46666667,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,SnS,Yes,1.5,SLS,Yes,0,0,0,0,1,4
235_S2_Sweep_2015_1,235,S,235_S,235_S_2015,235_S2,235_S2_Sweep,Sweep,1,2015,10.7,75,1,180,43,38,0,43,75,23,0,2,5,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,3,1,3,0,5,7
235_S2_Sweep_2015_2,235,S,235_S,235_S_2015,235_S2,235_S2_Sweep,Sweep,2,2015,1.97,80,1,211,53,36,0,53,59,12,2,1,15,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,3,2,3,0,8,22
235_S2_Sweep_2016_1,235,S,235_S,235_S1_2016,235_S1,235_S2_Sweep,Sweep,1,2016,12.1,85,0,179,141,107,3,138,57,18,1,3,36,235_S_2016.17,7.8,2.066666667,24.73333333,7.4,8.933333333,0.066666667,13.66666667,74.4,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,Con,No,1.5,SLS,Yes,14,1,0,0,42,15
235_S2_Sweep_2016_2,235,S,235_S,235_S1_2016,235_S1,235_S2_Sweep,Sweep,2,2016,9.45,85,4,208,87,69,2,85,51,8,0,4,18,235_S_2016.17,7.8,2.066666667,24.73333333,7.4,8.933333333,0.066666667,13.66666667,74.4,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,Con,No,1.5,SLS,Yes,7,0,6,0,44,10
235_S2_Sweep_2017_1,235,S,235_S,235_S1_2017,235_S1,235_S2_Sweep,Sweep,1,2017,11.45,80,1,175,102,93,1,101,19,4,0,1,9,235_S_2016.17,12.6,2.466666667,23.93333333,9,18,0,4.733333333,87.06666667,2.333333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,Con,No,2.5,SLS,Yes,36,1,0,0,45,5
235_S2_Sweep_2017_2,235,S,235_S,235_S1_2017,235_S1,235_S2_Sweep,Sweep,2,2017,11.95,75,1,205,111,97,1,110,98,13,0,3,14,235_S_2016.17,12.6,2.466666667,23.93333333,9,18,0,4.733333333,87.06666667,2.333333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,Con,No,2.5,SLS,Yes,4,1,9,0,96,15
235_S2_Vacuum_2015_1,235,S,235_S,235_S_2015,235_S2,235_S2_Vacuum,Vacuum,1,2015,10.7,75,1,180,111,108,0,111,14,20,0,0,3,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,5,0,1,0,14,5
235_S2_Vacuum_2015_2,235,S,235_S,235_S_2015,235_S2,235_S2_Vacuum,Vacuum,2,2015,1.97,80,1,211,34,26,0,34,5,12,0,0,8,235_S_2016.17,12.36666667,2.966666667,34.43333333,3.233333333,25.1,0,56.03333333,3.4,0.033333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,0,Yes,Con,No,0.5,SLS,Yes,0,0,1,0,3,7
235_S2_Vacuum_2016_1,235,S,235_S,235_S1_2016,235_S1,235_S2_Vacuum,Vacuum,1,2016,12.1,85,0,179,64,45,4,60,16,4,1,2,23,235_S_2016.17,7.8,2.066666667,24.73333333,7.4,8.933333333,0.066666667,13.66666667,74.4,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,Con,No,1.5,SLS,Yes,6,0,1,0,30,19
235_S2_Vacuum_2016_2,235,S,235_S,235_S1_2016,235_S1,235_S2_Vacuum,Vacuum,2,2016,9.45,85,4,208,33,24,0,33,3,2,0,1,9,235_S_2016.17,7.8,2.066666667,24.73333333,7.4,8.933333333,0.066666667,13.66666667,74.4,0.8,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,1,Yes,Con,No,1.5,SLS,Yes,2,0,1,0,26,9
235_S2_Vacuum_2017_1,235,S,235_S,235_S1_2017,235_S1,235_S2_Vacuum,Vacuum,1,2017,11.45,80,1,175,24,18,0,24,14,2,0,1,6,235_S_2016.17,12.6,2.466666667,23.93333333,9,18,0,4.733333333,87.06666667,2.333333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,Con,No,2.5,SLS,Yes,10,0,1,0,43,4
235_S2_Vacuum_2017_2,235,S,235_S,235_S1_2017,235_S1,235_S2_Vacuum,Vacuum,2,2017,11.95,75,1,205,29,25,0,29,10,1,0,0,4,235_S_2016.17,12.6,2.466666667,23.93333333,9,18,0,4.733333333,87.06666667,2.333333333,0.737955426,0.173702555,0.062606179,0.016016931,0.009718909,0.841010288,2016.17,475.435119,111.9095979,6.261503482,40.33465298,841.0102879,10.31906695,PB,2,Yes,Con,No,2.5,SLS,Yes,2,1,0,1,13,8
BSH_C1_Sweep_2015_1,BSH,C,BSH_C,BSH_C_2015,BSH_C1,BSH_C1_Sweep,Sweep,1,2015,11.28,80,8,179,39,16,3,36,12,64,1,1,22,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,3,4,1,0,3,6
BSH_C1_Sweep_2015_2,BSH,C,BSH_C,BSH_C_2015,BSH_C1,BSH_C1_Sweep,Sweep,2,2015,13.17,90,4,193,64,12,8,56,7,44,0,1,52,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,6,1,2,0,7,13
BSH_C1_Sweep_2016_1,BSH,C,BSH_C,BSH_C_2016,BSH_C1,BSH_C1_Sweep,Sweep,1,2016,12.22,82,1,190,125,25,1,124,103,9,0,16,100,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,1,0,0,0,48,0
BSH_C1_Sweep_2016_2,BSH,C,BSH_C,BSH_C_2016,BSH_C1,BSH_C1_Sweep,Sweep,2,2016,11.45,80,0,217,47,21,1,46,34,20,0,5,26,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,3,1,1,0,63,5
BSH_C1_Sweep_2017_1,BSH,C,BSH_C,BSH_C_2017,BSH_C1,BSH_C1_Sweep,Sweep,1,2017,11.97,75,13,169,108,29,2,106,97,10,0,0,79,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,13,1,1,0,33,3
BSH_C1_Sweep_2017_2,BSH,C,BSH_C,BSH_C_2017,BSH_C1,BSH_C1_Sweep,Sweep,2,2017,12.35,85,1,199,113,41,1,112,225,84,0,0,72,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,16,1,0,0,124,5
BSH_C1_Vacuum_2015_1,BSH,C,BSH_C,BSH_C_2015,BSH_C1,BSH_C1_Vacuum,Vacuum,1,2015,11.28,80,8,179,33,16,2,31,6,38,0,0,17,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,5,3,1,0,17,6
BSH_C1_Vacuum_2015_2,BSH,C,BSH_C,BSH_C_2015,BSH_C1,BSH_C1_Vacuum,Vacuum,2,2015,13.17,90,4,193,6,4,0,6,5,7,0,0,2,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,0,1,0,0,3,1
BSH_C1_Vacuum_2016_1,BSH,C,BSH_C,BSH_C_2016,BSH_C1,BSH_C1_Vacuum,Vacuum,1,2016,12.22,82,1,190,15,7,0,15,3,9,0,0,8,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,3,0,1,0,13,3
BSH_C1_Vacuum_2016_2,BSH,C,BSH_C,BSH_C_2016,BSH_C1,BSH_C1_Vacuum,Vacuum,2,2016,11.45,80,0,217,43,15,3,40,10,30,0,0,28,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,1,1,1,0,20,4
BSH_C1_Vacuum_2017_1,BSH,C,BSH_C,BSH_C_2017,BSH_C1,BSH_C1_Vacuum,Vacuum,1,2017,11.97,75,13,169,42,15,0,42,42,21,0,1,27,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,0,2,1,0,157,3
BSH_C1_Vacuum_2017_2,BSH,C,BSH_C,BSH_C_2017,BSH_C1,BSH_C1_Vacuum,Vacuum,2,2017,12.35,85,1,199,11,4,1,10,15,6,0,1,7,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,6,0,0,0,25,2
BSH_C2_Sweep_2015_1,BSH,C,BSH_C,BSH_C_2015,BSH_C2,BSH_C2_Sweep,Sweep,1,2015,12.2,80,8,179,38,8,5,33,5,52,0,1,30,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,6,2,2,0,5,6
BSH_C2_Sweep_2015_2,BSH,C,BSH_C,BSH_C_2015,BSH_C2,BSH_C2_Sweep,Sweep,2,2015,14.17,90,4,193,42,15,3,39,16,20,0,5,27,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,1,1,1,0,3,6
BSH_C2_Sweep_2016_1,BSH,C,BSH_C,BSH_C_2016,BSH_C2,BSH_C2_Sweep,Sweep,1,2016,11.7,82,1,190,217,31,2,215,17,9,0,3,186,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,20,0,1,0,37,4
BSH_C2_Sweep_2016_2,BSH,C,BSH_C,BSH_C_2016,BSH_C2,BSH_C2_Sweep,Sweep,2,2016,10.75,80,0,217,29,18,0,29,32,6,0,3,11,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,0,0,1,0,66,5
BSH_C2_Sweep_2017_1,BSH,C,BSH_C,BSH_C_2017,BSH_C2,BSH_C2_Sweep,Sweep,1,2017,12.25,75,13,169,108,25,3,105,118,15,0,2,83,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,18,0,1,0,11,2
BSH_C2_Sweep_2017_2,BSH,C,BSH_C,BSH_C_2017,BSH_C2,BSH_C2_Sweep,Sweep,2,2017,12.05,85,1,199,150,16,3,147,166,56,0,0,134,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,19,0,1,0,139,9
BSH_C2_Vacuum_2015_1,BSH,C,BSH_C,BSH_C_2015,BSH_C2,BSH_C2_Vacuum,Vacuum,1,2015,12.2,80,8,179,23,7,5,18,5,63,0,0,16,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,8,1,0,0,10,13
BSH_C2_Vacuum_2015_2,BSH,C,BSH_C,BSH_C_2015,BSH_C2,BSH_C2_Vacuum,Vacuum,2,2015,14.17,90,4,193,12,5,6,6,2,11,0,0,7,BSH_C_2016.17,2.3,3.033333333,46.3,14.23333333,16.26666667,0.1,11.93333333,79.9,0.816666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,0.5,None,No,5,0,0,0,10,7
BSH_C2_Vacuum_2016_1,BSH,C,BSH_C,BSH_C_2016,BSH_C2,BSH_C2_Vacuum,Vacuum,1,2016,11.7,82,1,190,46,17,2,44,8,12,0,2,29,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,5,1,1,0,16,7
BSH_C2_Vacuum_2016_2,BSH,C,BSH_C,BSH_C_2016,BSH_C2,BSH_C2_Vacuum,Vacuum,2,2016,10.75,80,0,217,19,8,4,15,7,13,0,0,11,BSH_C_2016.17,0.933333333,9.066666667,66.13333333,9.066666667,11.73333333,0.533333333,26,67.36666667,1.516666667,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,1.5,None,No,0,1,2,0,8,0
BSH_C2_Vacuum_2017_1,BSH,C,BSH_C,BSH_C_2017,BSH_C2,BSH_C2_Vacuum,Vacuum,1,2017,12.25,75,13,169,17,8,3,14,6,9,0,0,9,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,6,2,1,0,71,4
BSH_C2_Vacuum_2017_2,BSH,C,BSH_C,BSH_C_2017,BSH_C2,BSH_C2_Vacuum,Vacuum,2,2017,12.05,85,1,199,15,11,2,13,11,5,0,0,4,BSH_C_2016.17,3.6,12.06666667,68.53333333,8.633333333,20.23333333,5.966666667,51.06666667,50.3,0.483333333,0.350986798,0.578839017,0.052016345,0.00462969,0.013528149,0.841354435,2016.17,146.210233,241.1264127,5.635408028,21.66839873,841.3544353,1.928585594,No,UNK,Yes,Spr,Yes,2.5,None,No,2,0,0,0,19,3
BSH_N1_Sweep_2015_1,BSH,N,BSH_N,BSH_N_2015,BSH_N1,BSH_N1_Sweep,Sweep,1,2015,10.97,80,8,179,66,50,1,65,41,29,0,1,16,BSH_N_2016.17,46.96666667,2.566666667,31.56666667,0.266666667,16.33333333,1.266666667,14.1,78.16666667,0.916666667,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,0.5,None,No,9,1,1,0,3,5
BSH_N1_Sweep_2015_2,BSH,N,BSH_N,BSH_N_2015,BSH_N1,BSH_N1_Sweep,Sweep,2,2015,12.77,90,4,193,96,25,7,89,22,40,0,0,71,BSH_N_2016.17,46.96666667,2.566666667,31.56666667,0.266666667,16.33333333,1.266666667,14.1,78.16666667,0.916666667,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,0.5,None,No,4,3,1,0,3,9
BSH_N1_Sweep_2016_1,BSH,N,BSH_N,BSH_N_2016,BSH_N1,BSH_N1_Sweep,Sweep,1,2016,10.77,82,1,190,79,55,2,77,258,11,0,1,24,BSH_N_2016.17,25.13333333,4.733333333,38.33333333,0.633333333,8.966666667,0,2.866666667,95.6,4.808333333,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,1.5,None,No,6,1,2,0,14,3
BSH_N1_Sweep_2016_2,BSH,N,BSH_N,BSH_N_2016,BSH_N1,BSH_N1_Sweep,Sweep,2,2016,11.75,80,0,217,99,90,3,96,175,11,0,3,9,BSH_N_2016.17,25.13333333,4.733333333,38.33333333,0.633333333,8.966666667,0,2.866666667,95.6,4.808333333,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,1.5,None,No,7,0,3,0,29,9
BSH_N1_Sweep_2017_1,BSH,N,BSH_N,BSH_N_2017,BSH_N1,BSH_N1_Sweep,Sweep,1,2017,11.47,75,13,169,78,39,2,76,531,9,0,0,39,BSH_N_2016.17,7.333333333,8.666666667,42.06666667,0.4,5.5,9.433333333,7.7,91.73333333,1.7,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,2.5,None,No,16,0,3,0,14,7
BSH_N1_Sweep_2017_2,BSH,N,BSH_N,BSH_N_2017,BSH_N1,BSH_N1_Sweep,Sweep,2,2017,11.5,85,1,199,196,52,0,196,389,34,0,2,144,BSH_N_2016.17,7.333333333,8.666666667,42.06666667,0.4,5.5,9.433333333,7.7,91.73333333,1.7,0.323738078,0.608569689,0.050967257,0.004569789,0.012155188,0.810760765,2016.17,135.1474271,254.0529931,5.074294518,21.27674832,810.7607651,1.907700261,No,UNK,Yes,Con,No,2.5,None,No,29,0,0,0,75,4
